"","userid","artistid","artist_name","plays"
"7103","0021ed43f213ca6a0a840a7aed475a02656e8b27","446ac261-09ae-43f4-a7e1-2c753c0813ce","tim maia",71
"7104","0021ed43f213ca6a0a840a7aed475a02656e8b27","d1353a0c-26fb-4318-a116-defde9c7c9ad","dido",67
"7105","0021ed43f213ca6a0a840a7aed475a02656e8b27","28cbf94d-0700-4095-a188-37e373b069a7","basement jaxx",64
"7106","0021ed43f213ca6a0a840a7aed475a02656e8b27","6e0c7c0e-cba5-4c2c-a652-38f71ef5785d","lily allen",59
"7107","0021ed43f213ca6a0a840a7aed475a02656e8b27","7bd9e20e-74b9-446a-a2ed-a223f82a36e7","cyndi lauper",55
"7108","0021ed43f213ca6a0a840a7aed475a02656e8b27","2a9ea5bf-fc08-4fbc-ab73-17afa7906a52","annie",53
"7109","0021ed43f213ca6a0a840a7aed475a02656e8b27","a48d40bf-d00d-4d3a-a053-419fbcbb842d","mousse t. vs. hot n juicy",52
"7110","0021ed43f213ca6a0a840a7aed475a02656e8b27","13655113-cd16-4b43-9dca-cadbbf26ee05","nelly furtado",52
"7111","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","319b1175-ced9-438f-986b-9239c3edd92d","sonata arctica",2897
"7112","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","3b141e34-8c02-4074-b68a-7d64e3212acd","sister hazel",2846
"7113","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","83998f9c-846b-4294-aede-d7735531c901","edguy",862
"7114","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","f4a31f0a-51dd-4fa7-986d-3095c40c5ed9","evanescence",861
"7115","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","00a9f935-ba93-4fc8-a33a-993abe9c936b","nightwish",809
"7116","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","4cc51547-88ae-49a2-bf7e-0ef65ee7a94c","him",791
"7117","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","7c20f558-d664-42bd-b6f1-81acf9dbb72d","t.a.t.u.",709
"7118","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","2449300a-6ca7-45da-8102-22789d256475","kamelot",674
"7119","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","dd3d5cef-feda-4dd4-aa15-bee252134dd6","vamp",603
"7120","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","4e0dffde-ad2d-45b7-9c75-d57ce55de061","rhapsody of fire",601
"7121","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","b95ce3ff-3d05-4e87-9e01-c97b66af13d4","eminem",565
"7122","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","8bf9b24b-e802-4ab6-b342-b348e20b58d4","rhapsody",542
"7123","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","d19d707a-24e4-4295-a801-f491af5aa855","enslavement of beauty",527
"7124","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","20aa23e3-3532-42ca-acf6-e8c2e9df2688","anathema",503
"7125","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","d8df7087-06d5-4545-9024-831bb8558ad1","jonathan coulton",492
"7126","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","1e018877-f6d2-4487-8eb6-659fb389ada3","bjørn eidsvåg",490
"7127","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","eace2373-31c8-4aba-9a5c-7bce22dd140a","within temptation",489
"7128","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","7e26cbe1-b8f5-4215-af82-e43d5f8ff308","cradle of filth",459
"7129","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","e1fa99a5-b761-45ab-b0bd-71cd6f2718d4","luca turilli",447
"7130","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","33813b83-aae6-4ed8-8d6b-0231d0abd208","matthew kimball",444
"7131","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","2ecbc483-dee4-442f-8ce7-f3ab31c73f87","avantasia",438
"7132","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","22feb3d6-d1b7-420e-92b8-cd84e912101b","jan eggum",413
"7133","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","bd496eba-155e-49ba-9a92-56e3fdfd1ea2","masterplan",385
"7134","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","8123f944-5770-4bb8-baf6-8a217a1abff8","russell allen / jørn lande",382
"7135","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","d4310265-7415-4802-b4f3-4b762217efbb","freedom call",365
"7136","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","0e3a9fee-e3ed-4a38-9108-0157ef00e059","ken block",343
"7137","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","5fcd6db8-979c-42e3-99a6-fd8302f82a9d","sirenia",325
"7138","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","7e482754-d3f6-49e5-b351-235849754e26","tristania",323
"7139","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","1ce37ca9-709c-4bc5-8039-cf3ab6ad354f","lennon",305
"7140","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","00eeed6b-5897-4359-8347-b8cd28375331","manowar",300
"7141","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","d7a0beac-444a-4649-8160-f21de3e829c3","kristian valen",296
"7142","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","da6d63da-e2ee-4a85-a91b-0f7b322a9212","northern kings",286
"7143","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","27ad2742-5e48-4bfe-82b5-f1ae5bae3182","vidar johnsen & peter nordberg",278
"7144","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","382f1005-e9ab-4684-afd4-0bdae4ee37f2","2pac",276
"7145","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","17167af8-c1da-45cc-bba2-9d23f068b7a3","dimmu borgir",275
"7146","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","9b707faa-500f-4ea8-a433-40e0b328a57d","leaves eyes",273
"7147","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","6fc08475-a0ff-4fd0-934c-96016d48d035","end of you",267
"7148","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","e9349c74-404d-4548-b500-711fd2a491b8","press play on tape",262
"7149","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","4ca783b7-5bf7-4348-b494-46680660050f","stone sour",261
"7150","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","8930ec4e-51c7-4905-ac40-684459878085","tiamat",232
"7151","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","c3d6fdd5-67c5-453e-87e3-d17a00a52879","stratovarius",227
"7152","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","299278d3-25dd-4f30-bae4-5b571c28034d","the postal service",219
"7153","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","","ravi & dj løv",211
"7154","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","09157b57-a45b-4d0c-8c0e-047e94ae58d2","ravi og dj løv",211
"7155","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","0e70c5ac-f0a7-4089-8541-7fdd1355487e","gåte",208
"7156","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","50170115-18ed-478b-8ada-63e632abfd74","ravi",202
"7157","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","c6122fee-089f-41c4-a34f-e5f7e5607b05","twisted sister",201
"7158","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","020bfbb4-05c3-4c86-b372-17825c262094","audioslave",200
"7159","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","e11051f9-0098-41aa-9edb-8dacd8f1c6b5","mika",197
"7160","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","118d797b-69a2-4ea4-8ddc-9193644140fb","lafee",187
"7161","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","7a53094c-962f-4f48-8e99-c6298b7ea9d5","stage dolls",185
"7162","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","c98d40fd-f6cf-4b26-883e-eaa515ee2851","the cranberries",182
"7163","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","d3b2711f-2baa-441a-be95-14945ca7e6ea","roxette",181
"7164","00223178e2f696ccdfd8e914ff3c01ee1e6acbeb","7fa7fc04-1011-4876-8095-ecd232edea87","blind guardian",177
"7165","00225cadbc42648b61dd73ddb571e3995b2d462e","3e54ba8b-f4cc-4192-9813-890d570e2b7a","al jarreau",308
"7166","00225cadbc42648b61dd73ddb571e3995b2d462e","84b39f01-5ee8-4675-a490-8d34d696b4f2","stefan gwildis",268
"7167","00225cadbc42648b61dd73ddb571e3995b2d462e","1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e","stevie wonder",253
"7168","00225cadbc42648b61dd73ddb571e3995b2d462e","e01c3376-15fa-40d7-b747-5f219bdefdd7","steely dan",188
"7169","00225cadbc42648b61dd73ddb571e3995b2d462e","ff30cc46-5d98-4708-9c96-a217a7b1e0ff","beady belle",184
"7170","00225cadbc42648b61dd73ddb571e3995b2d462e","8777a849-fb4e-4430-9918-170f619c5286","bebel gilberto",106
"7171","00225cadbc42648b61dd73ddb571e3995b2d462e","a9ee533f-8871-4f62-a6bb-91eb264abc90","fiona apple",104
"7172","00225cadbc42648b61dd73ddb571e3995b2d462e","0c502791-4ee9-4c5f-9696-0602b721ff3b","electric light orchestra",94
"7173","00225cadbc42648b61dd73ddb571e3995b2d462e","282abab5-1cda-4d79-8232-ad9c768ddfec","san glaser",85
"7174","00225cadbc42648b61dd73ddb571e3995b2d462e","a11ac47a-b5f5-4a2f-be4b-bb955351f17b","madita",77
"7175","00225cadbc42648b61dd73ddb571e3995b2d462e","a41ac10f-0a56-4672-9161-b83f9b223559","van morrison",77
"7176","00225cadbc42648b61dd73ddb571e3995b2d462e","82f8dd22-0319-4f35-953c-358b3f883027","angie stone",74
"7177","00225cadbc42648b61dd73ddb571e3995b2d462e","8d88f4a3-0cc7-4f5c-a46c-e669786c8e62","arthur h",73
"7178","00225cadbc42648b61dd73ddb571e3995b2d462e","48772747-4cda-4ba8-b470-cfd5a32e05f7","macy gray",72
"7179","00225cadbc42648b61dd73ddb571e3995b2d462e","8f2422ab-0ec6-4c92-80c4-afe9622fab32","stan getz",72
"7180","00225cadbc42648b61dd73ddb571e3995b2d462e","1d5ff878-e2c6-493a-a7e4-51ee9f0663de","fernanda porto",66
"7181","00225cadbc42648b61dd73ddb571e3995b2d462e","dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3","amy winehouse",62
"7182","00225cadbc42648b61dd73ddb571e3995b2d462e","7f260b9c-bea7-469b-9ba8-0daec7d2c85c","madeleine peyroux",60
"7183","00225cadbc42648b61dd73ddb571e3995b2d462e","dbbc47a5-1338-4830-9298-a8d0b11c0a46","joss stone",57
"7184","00225cadbc42648b61dd73ddb571e3995b2d462e","b1fb6a18-1626-4011-80fb-eaf83dfebcb6","jill scott",56
"7185","00225cadbc42648b61dd73ddb571e3995b2d462e","bc16d640-a069-42ec-a8c1-c24fd5c3d206","les mccann",56
"7186","00225cadbc42648b61dd73ddb571e3995b2d462e","617a2fbd-fef9-420f-981c-bda2ca103d38","ledisi",55
"7187","00225cadbc42648b61dd73ddb571e3995b2d462e","321531fc-db73-4ffa-a959-61a61a2908c1","erykah badu",53
"7188","00225cadbc42648b61dd73ddb571e3995b2d462e","491d8124-42e9-43f0-a828-e4a40c59e5ba","sérgio mendes & brasil 66",53
"7189","00225cadbc42648b61dd73ddb571e3995b2d462e","e9ec4424-2d6f-4332-b969-6c07caedf371","general elektriks",52
"7190","00225cadbc42648b61dd73ddb571e3995b2d462e","68fb131b-858d-4b7f-93b8-5b1924908421","incognito",51
"7191","00225cadbc42648b61dd73ddb571e3995b2d462e","9971d692-1496-40ed-829f-837013ed2f40","raul midón",51
"7192","00225cadbc42648b61dd73ddb571e3995b2d462e","b182fec1-00ad-4082-859d-1f06a2029495","danny wilson",50
"7193","00225cadbc42648b61dd73ddb571e3995b2d462e","02b32e88-6a0a-4c80-8243-25635cbea2fe","george benson & al jarreau",50
"7194","00225cadbc42648b61dd73ddb571e3995b2d462e","f98711e5-06f7-43ed-8239-da0f61a9c460","the alan parsons project",49
"7195","00225cadbc42648b61dd73ddb571e3995b2d462e","5f1ed38b-e70a-4cd7-9c0e-5c020f7bb719","ana caram",43
"7196","00225cadbc42648b61dd73ddb571e3995b2d462e","87f14490-a062-4f30-8f88-14686851ae29","gary clark",41
"7197","00225cadbc42648b61dd73ddb571e3995b2d462e","cdaf7932-ab05-4f71-8721-104da6e6b8d0","benny sings",40
"7198","00225cadbc42648b61dd73ddb571e3995b2d462e","70047e57-0153-4117-b0fc-a1d2e322e5ef","donald fagen",39
"7199","00225cadbc42648b61dd73ddb571e3995b2d462e","fd1a2d9d-9bb6-44de-83a3-41560658aba9","bill withers",38
"7200","00225cadbc42648b61dd73ddb571e3995b2d462e","f90575d1-abcb-42b3-ae32-1849312c26e6","carla bruni",38
"7201","00225cadbc42648b61dd73ddb571e3995b2d462e","8cc72457-488e-44e6-a5b3-d2da843b7245","walter becker",38
"7202","00225cadbc42648b61dd73ddb571e3995b2d462e","d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8","supertramp",37
"7203","00225cadbc42648b61dd73ddb571e3995b2d462e","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","alicia keys",35
"7204","00225cadbc42648b61dd73ddb571e3995b2d462e","2b908c04-bae4-40e0-b47f-5aa1bbb36310","lina",34
"7205","00225cadbc42648b61dd73ddb571e3995b2d462e","27613b78-1b9d-4ec3-9db5-fa0743465fdd","herbie hancock",32
"7206","00225cadbc42648b61dd73ddb571e3995b2d462e","d422e9c0-b492-4cb2-8267-ccd5973e8a54","silje nergaard",32
"7207","00225cadbc42648b61dd73ddb571e3995b2d462e","7944ed53-2a58-4035-9b93-140a71e41c34","sting",32
"7208","00225cadbc42648b61dd73ddb571e3995b2d462e","0daf1c34-212a-442f-905d-c44f2adcc020","jamie lidell",31
"7209","00225cadbc42648b61dd73ddb571e3995b2d462e","38c7a3b2-17fb-4166-b964-4e445d69efdd","india.arie",30
"7210","00225cadbc42648b61dd73ddb571e3995b2d462e","b66771cc-45fa-4a32-b14f-5337d7223d7a","dangelo",27
"7211","00225cadbc42648b61dd73ddb571e3995b2d462e","c3aeb863-7b26-4388-94e8-5a240f2be21b","tom waits",25
"7212","002270658626bafd2155dd87ccd54cf1748867af","381e8434-109a-439c-8acc-5d328359f2e0","the brian jonestown massacre",1879
"7213","002270658626bafd2155dd87ccd54cf1748867af","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","queens of the stone age",1780
"7214","002270658626bafd2155dd87ccd54cf1748867af","32b90c92-9978-4a07-90eb-caa4b22f4907","black rebel motorcycle club",1730
"7215","002270658626bafd2155dd87ccd54cf1748867af","5f572b31-8fd9-45ae-9beb-358c98d839df","the dandy warhols",1303
"7216","002270658626bafd2155dd87ccd54cf1748867af","2c629b8c-d751-4131-b785-5690bb5e0fd7","the kills",1075
"7217","002270658626bafd2155dd87ccd54cf1748867af","e795e03d-b5d5-4a5f-834d-162cfb308a2c","pj harvey",872
"7218","002270658626bafd2155dd87ccd54cf1748867af","79255a50-40df-447f-9612-2cf669080196","the raveonettes",823
"7219","002270658626bafd2155dd87ccd54cf1748867af","69ee3720-a7cb-4402-b48d-a02c366f2bcf","the cure",677
"7220","002270658626bafd2155dd87ccd54cf1748867af","d3eec97c-c9fd-44e6-b4d0-42550911e431","the morning after girls",626
"7221","002270658626bafd2155dd87ccd54cf1748867af","69b39eab-6577-46a4-a9f5-817839092033","kasabian",531
"7222","002270658626bafd2155dd87ccd54cf1748867af","49814f71-8fef-41ec-9af8-b6995c0bd601","the black angels",477
"7223","002270658626bafd2155dd87ccd54cf1748867af","4898b9ad-f564-4ff1-9046-b1a16dfd5200","black mountain",365
"7224","002270658626bafd2155dd87ccd54cf1748867af","b23e8a63-8f47-4882-b55b-df2c92ef400e","interpol",297
"7225","002270658626bafd2155dd87ccd54cf1748867af","55704c38-224f-4b75-b29f-d43653f8bc9a","primal scream",297
"7226","002270658626bafd2155dd87ccd54cf1748867af","f52e7937-8237-477a-9ec5-f4fa0cb7a124","millionaire",265
"7227","002270658626bafd2155dd87ccd54cf1748867af","584c04d2-4acc-491b-8a0a-e63133f4bfc4","yeah yeah yeahs",260
"7228","002270658626bafd2155dd87ccd54cf1748867af","19a2a56f-fd53-4dea-8cec-88046efb0fd5","the gutter twins",234
"7229","002270658626bafd2155dd87ccd54cf1748867af","5dfdca28-9ddc-4853-933c-8bc97d87beec","marilyn manson",226
"7230","002270658626bafd2155dd87ccd54cf1748867af","678d88b2-87b0-403b-b63d-5da7465aecc3","led zeppelin",223
"7231","002270658626bafd2155dd87ccd54cf1748867af","0781e3a3-f1e3-4146-8a94-208bf2f2133a","the black tapes",217
"7232","002270658626bafd2155dd87ccd54cf1748867af","3efd863f-6a5c-400a-9868-6ef533d51509","the long blondes",199
"7233","002270658626bafd2155dd87ccd54cf1748867af","e6e688f7-7f7f-4b3e-9af6-926d97c03b53","the warlocks",199
"7234","002270658626bafd2155dd87ccd54cf1748867af","7b288ade-8d1e-4abc-b6b0-84eddfcb7ecc","woven hand",190
"7235","002270658626bafd2155dd87ccd54cf1748867af","a769f735-964c-41b2-b144-f98378456d97","the black ryder",185
"7236","002270658626bafd2155dd87ccd54cf1748867af","847e8284-8582-4b0e-9c26-b042a4f49e57","placebo",178
"7237","002270658626bafd2155dd87ccd54cf1748867af","95bab79d-e5e8-4d7a-9368-d51430763c69","these new puritans",158
"7238","002270658626bafd2155dd87ccd54cf1748867af","4342cf80-7c06-4402-a431-457e77310474","holy fuck",155
"7239","002270658626bafd2155dd87ccd54cf1748867af","9403a688-503e-464e-bb37-84626c57bb42","kula shaker",155
"7240","002270658626bafd2155dd87ccd54cf1748867af","cb67438a-7f50-4f2b-a6f1-2bb2729fd538","air",144
"7241","002270658626bafd2155dd87ccd54cf1748867af","7a2e6b55-f149-4e74-be6a-30a1b1a387bb","desert sessions",142
"7242","002270658626bafd2155dd87ccd54cf1748867af","92f7110a-0d26-4d01-8d5d-a400e9b7145f","creature with the atom brain",141
"7243","002270658626bafd2155dd87ccd54cf1748867af","6648391e-7890-4f6c-b939-976f215195d3","unkle",139
"7244","002270658626bafd2155dd87ccd54cf1748867af","bc5c1c45-927c-4002-8ea9-7011016345bc","queen adreena",138
"7245","002270658626bafd2155dd87ccd54cf1748867af","0428e118-88aa-47a7-8776-49d1a5c34e77","spindrift",137
"7246","002270658626bafd2155dd87ccd54cf1748867af","b2274e6d-10e8-4068-9dd2-eb55d4a144b5","pretty girls make graves",132
"7247","002270658626bafd2155dd87ccd54cf1748867af","794c6bf2-3241-416f-9b8f-24e2d84a1c4b","the stooges",126
"7248","002270658626bafd2155dd87ccd54cf1748867af","a60ca9de-acd1-4452-be33-e5b4f0564757","dead meadow",122
"7249","002270658626bafd2155dd87ccd54cf1748867af","b7ffd2af-418f-4be2-bdd1-22f8b48613da","nine inch nails",121
"7250","002270658626bafd2155dd87ccd54cf1748867af","3aab9202-0373-438e-b03f-16a625bf7a98","the lovetones",115
"7251","002270658626bafd2155dd87ccd54cf1748867af","22b0afd8-8991-48f5-ad28-8d2def89e1b8","elvis deluxe",109
"7252","002270658626bafd2155dd87ccd54cf1748867af","55bf17c0-91b7-405e-80a5-f49a50fe9d3b","auf der maur",108
"7253","002270658626bafd2155dd87ccd54cf1748867af","4b585938-f271-45e2-b19a-91c634b5e396","kate bush",108
"7254","002270658626bafd2155dd87ccd54cf1748867af","487bfd74-71bf-46dd-b89c-80b7a0f06f2f","the hives",106
"7255","002270658626bafd2155dd87ccd54cf1748867af","f26c72d3-e52c-467b-b651-679c73d8e1a7","!!!",105
"7256","002270658626bafd2155dd87ccd54cf1748867af","fe563c67-8e92-416b-bd6e-b53a04a42568","the horrors",104
"7257","002270658626bafd2155dd87ccd54cf1748867af","b5da400c-9a62-4686-b6fe-91518e57ce5d","isobel campbell & mark lanegan",100
"7258","002270658626bafd2155dd87ccd54cf1748867af","009a44cd-e5b7-4b0f-beee-64391f8e93fd","spinnerette",100
"7259","002270658626bafd2155dd87ccd54cf1748867af","577f845e-65ca-46b0-a46e-77b4d01052b7","silver rocket",98
"7260","002270658626bafd2155dd87ccd54cf1748867af","c255c4a3-c6c9-4e8b-96e4-274d7add9d08","singapore sling",97
"7261","002270658626bafd2155dd87ccd54cf1748867af","99fe4613-84ec-4f48-bb4f-f036880ed2ac","a place to bury strangers",93
"7262","00229de9fb25e062f5f773117a2e33a30d04382c","ae389557-f85b-4954-88f2-7b542db07ff8","solas",78
"7263","00229de9fb25e062f5f773117a2e33a30d04382c","b2cc8903-0077-4bef-8454-ac5cef53d126","the ventures",78
"7264","00229de9fb25e062f5f773117a2e33a30d04382c","050c59c3-12d7-4d7e-b890-9ebcf0caa85d","messer chups",71
"7265","00229de9fb25e062f5f773117a2e33a30d04382c","7cc2afb9-9be7-463c-a9eb-3bd08140e9c8","los straitjackets",69
"7266","00229de9fb25e062f5f773117a2e33a30d04382c","28c5d97f-4321-4ef4-8ac2-d9d93b0eb16c","man or astro-man?",66
"7267","00229de9fb25e062f5f773117a2e33a30d04382c","b5075e8a-aa3f-4b38-9b18-9fa0b7f4e469","the bomboras",64
"7268","00229de9fb25e062f5f773117a2e33a30d04382c","cc6115aa-379c-4133-9f46-5743a4a341d0","dick dale",59
"7269","00229de9fb25e062f5f773117a2e33a30d04382c","ccde7bf8-72f5-426f-9056-64f75df7cee5","satan's pilgrims",54
"7270","00229de9fb25e062f5f773117a2e33a30d04382c","30480808-4c03-432c-9e94-dd3b12d4e127","red elvises",53
"7271","00229de9fb25e062f5f773117a2e33a30d04382c","02a61bdd-a725-418c-b6c1-b3d2353d6c22","the phantom surfers",53
"7272","00229de9fb25e062f5f773117a2e33a30d04382c","1c1c86a2-7850-47ac-8771-ae6359bae2b7","link wray",49
"7273","00229de9fb25e062f5f773117a2e33a30d04382c","e27e789b-bd86-49dd-baa7-7d7ee51e16df","the ghastly ones",49
"7274","00229de9fb25e062f5f773117a2e33a30d04382c","1c6728d4-acf8-42c7-a5dd-d7b32416ffa7","laika & the cosmonauts",45
"7275","00229de9fb25e062f5f773117a2e33a30d04382c","519ffb10-8132-4403-a4fd-7b5d00c4e52f","the lively ones",45
"7276","00229de9fb25e062f5f773117a2e33a30d04382c","57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f","vangelis",45
"7277","00229de9fb25e062f5f773117a2e33a30d04382c","0d58956e-719d-470e-bac6-55c2f99e5d5c","deadbolt",42
"7278","00229de9fb25e062f5f773117a2e33a30d04382c","820263ae-ab51-426d-85e9-bed5a74f00e1","dick dale and his del-tones",42
"7279","00229de9fb25e062f5f773117a2e33a30d04382c","1cf0b4ef-74e8-4fd6-b5ed-7c2124ffc4c6","messer für frau müller",35
"7280","00229de9fb25e062f5f773117a2e33a30d04382c","b099b070-15e8-40be-a5b8-46c1e3041e74","the bitch boys",32
"7281","00229de9fb25e062f5f773117a2e33a30d04382c","9cff5845-ba83-4346-a467-a0b4d9575af3","kim & buran",29
"7282","00229de9fb25e062f5f773117a2e33a30d04382c","867e74ef-e9dd-4b66-b214-1d8f98e4d10e","langhorns",29
"7283","00229de9fb25e062f5f773117a2e33a30d04382c","d557c4bb-253c-4f3b-967f-b6fef3e6db37","the tornadoes",29
"7284","00229de9fb25e062f5f773117a2e33a30d04382c","bceb4b98-11a7-4ba7-a498-e73a8c9274f1","aavikko",28
"7285","00229de9fb25e062f5f773117a2e33a30d04382c","5700dcd4-c139-4f31-aa3e-6382b9af9032","kraftwerk",28
"7286","00229de9fb25e062f5f773117a2e33a30d04382c","ebfc1398-8d96-47e3-82c3-f782abcdb13d","the beach boys",28
"7287","00229de9fb25e062f5f773117a2e33a30d04382c","5b589aad-bce0-47b1-9c1c-26a12d762b76","the chantays",28
"7288","00229de9fb25e062f5f773117a2e33a30d04382c","d84c4e93-9c5f-45ab-a4ba-bd79d037eb31","enigma",27
"7289","00229de9fb25e062f5f773117a2e33a30d04382c","","los twang! marvels",27
"7290","00229de9fb25e062f5f773117a2e33a30d04382c","abc7cbc7-a3bc-449a-867e-f8b22dded93c","mc frontalot",26
"7291","00229de9fb25e062f5f773117a2e33a30d04382c","9904bde1-04a7-41cf-a2a3-d09a42445145","scatman john",26
"7292","00229de9fb25e062f5f773117a2e33a30d04382c","12e25de9-2237-4f3e-8acf-2098c2a7b2d3","the hypnomen",25
"7293","00229de9fb25e062f5f773117a2e33a30d04382c","ea9889a3-539d-4549-bff3-cb721b989aa2","the surfaris",25
"7294","00229de9fb25e062f5f773117a2e33a30d04382c","1f190f39-89cc-426f-ac40-56c31ebf306f","the trashmen",25
"7295","00229de9fb25e062f5f773117a2e33a30d04382c","53a8a8a9-ca66-4927-ba58-aa7aed2081b0","dr. frankenstein",24
"7296","00229de9fb25e062f5f773117a2e33a30d04382c","f85ce554-eefa-4408-be2e-2b55938333dd","lost acapulco",24
"7297","00229de9fb25e062f5f773117a2e33a30d04382c","67930b3e-e00b-469f-8c74-fd69f20522ec","sade",24
"7298","00229de9fb25e062f5f773117a2e33a30d04382c","5c93856d-4f65-483f-a7b7-ae1952e8da8b","the tremolo beer gut",24
"7299","00229de9fb25e062f5f773117a2e33a30d04382c","f045f016-a1bd-4f0a-bb59-640f29267c25","robert johnson and punchdrunks",23
"7300","00229de9fb25e062f5f773117a2e33a30d04382c","bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb","hilary duff",22
"7301","00229de9fb25e062f5f773117a2e33a30d04382c","c8ea65ab-38ac-4013-bd79-e1e7144c32e3","huevos rancheros",22
"7302","00229de9fb25e062f5f773117a2e33a30d04382c","72c536dc-7137-4477-a521-567eeb840fa8","bob dylan",21
"7303","00229de9fb25e062f5f773117a2e33a30d04382c","8826a2b1-7dbf-4ab6-9baf-329372691a29","doc & merle watson",21
"7304","00229de9fb25e062f5f773117a2e33a30d04382c","0c7e0507-cb17-4c86-aab8-f5c096196c32","eddie angel",21
"7305","00229de9fb25e062f5f773117a2e33a30d04382c","299d57a7-690d-4225-b341-0b8eeca007e1","felix kubin",21
"7306","00229de9fb25e062f5f773117a2e33a30d04382c","594b768e-377a-41cd-90e0-73487dc856e9","mercury radio theater",21
"7307","00229de9fb25e062f5f773117a2e33a30d04382c","2ce96399-f6da-439f-af3a-f319ebe2074c","suzanne ciani",21
"7308","00229de9fb25e062f5f773117a2e33a30d04382c","49b07700-30af-4de0-a568-5282f10cb499","the retroliners",21
"7309","00229de9fb25e062f5f773117a2e33a30d04382c","91d44319-f666-4605-9926-8d26bac3416f","the revels",21
"7310","0022b566a130d23e2b505a31682bb9e7cfeed43e","f59c5520-5f46-4d2c-b2c4-822eabf53419","linkin park",1286
"7311","0022b566a130d23e2b505a31682bb9e7cfeed43e","00a9f935-ba93-4fc8-a33a-993abe9c936b","nightwish",1248
"7312","0022b566a130d23e2b505a31682bb9e7cfeed43e","f4a31f0a-51dd-4fa7-986d-3095c40c5ed9","evanescence",1148
"7313","0022b566a130d23e2b505a31682bb9e7cfeed43e","477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df","armin van buuren",916
"7314","0022b566a130d23e2b505a31682bb9e7cfeed43e","bc710bcf-8815-42cf-bad2-3f1d12246aeb","nickelback",813
"7315","0022b566a130d23e2b505a31682bb9e7cfeed43e","8538e728-ca0b-4321-b7e5-cff6565dd4c0","depeche mode",772
"7316","0022b566a130d23e2b505a31682bb9e7cfeed43e","d84c4e93-9c5f-45ab-a4ba-bd79d037eb31","enigma",767
